estrategia,mes_absoluto,anio,mes_calendario,fecha,ocupacion_asumida,ingreso_bruto,gastos,ingreso_neto,ingreso_neto_acumulado,balance_acumulado,roi_acumulado
3. Turistico (Airbnb/Booking),20,2,4,2028-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,28324.47672920314,-235800.02327079687,0.1190354138651109
4. Mixto (curso+verano),20,2,4,2028-04-01,0.95,833.625,207.83496458333332,625.7900354166667,14395.714317463528,-249728.7856825365,0.06049890446507051
1. Residencial anual,21,2,5,2028-05-01,0.95,912.0,212.92933958333333,699.0706604166667,14680.48386875,-249444.01613125,0.06169566660537928
2. Estudiantil x habitacion,21,2,5,2028-05-01,0.95,833.625,207.83496458333332,625.7900354166667,12074.98949375,-252049.51050625,0.05074591087938642
3. Turistico (Airbnb/Booking),21,2,5,2028-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,29757.525949619805,-234366.9740503802,0.12505789430392858
4. Mixto (curso+verano),21,2,5,2028-05-01,0.95,833.625,207.83496458333332,625.7900354166667,15021.504352880194,-249102.9956471198,0.06312882686648537
1. Residencial anual,22,2,6,2028-06-01,0.95,912.0,212.92933958333333,699.0706604166667,15379.554529166668,-248744.94547083334,0.06463355549134973
2. Estudiantil x habitacion,22,2,6,2028-06-01,0.95,833.625,207.83496458333332,625.7900354166667,12700.779529166666,-251423.72047083333,0.05337583328080129
3. Turistico (Airbnb/Booking),22,2,6,2028-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,31261.687610036475,-232862.81238996354,0.13137922929202134
4. Mixto (curso+verano),22,2,6,2028-06-01,0.95,833.625,207.83496458333332,625.7900354166667,15647.294388296861,-248477.20561170313,0.06575874926790024
1. Residencial anual,23,2,7,2028-07-01,0.95,912.0,212.92933958333333,699.0706604166667,16078.625189583334,-248045.87481041666,0.06757144437732017
2. Estudiantil x habitacion,23,2,7,2028-07-01,0.3,263.25,170.76058958333334,92.48941041666667,12793.268939583333,-251331.23106041667,0.0537645259070533
3. Turistico (Airbnb/Booking),23,2,7,2028-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,32817.90718958333,-231306.59281041665,0.13791934099425648
4. Mixto (curso+verano),23,2,7,2028-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,17203.51396784372,-246920.98603215627,0.07229886097013541
1. Residencial anual,24,2,8,2028-08-01,0.95,912.0,212.92933958333333,699.0706604166667,16777.69585,-247346.80415,0.0705093332632906
2. Estudiantil x habitacion,24,2,8,2028-08-01,0.3,263.25,170.76058958333334,92.48941041666667,12885.75835,-251238.74165,0.05415321853330532
3. Turistico (Airbnb/Booking),24,2,8,2028-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,34393.18129,-229731.31871,0.1445395305316243
4. Mixto (curso+verano),24,2,8,2028-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,18778.788068260386,-245345.7119317396,0.0789190505075032
1. Residencial anual,25,3,9,2028-09-01,0.95,912.0,212.92933958333333,699.0706604166667,17476.766510416666,-246647.73348958333,0.07344722214926105
2. Estudiantil x habitacion,25,3,9,2028-09-01,0.95,833.625,207.83496458333332,625.7900354166667,13511.548385416667,-250612.95161458332,0.05678314093472018
3. Turistico (Airbnb/Booking),25,3,9,2028-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,35949.40086954686,-228175.09913045313,0.15107964223385945
4. Mixto (curso+verano),25,3,9,2028-09-01,0.95,833.625,207.83496458333332,625.7900354166667,19404.578103677053,-244719.92189632295,0.08154897290891806
1. Residencial anual,26,3,10,2028-10-01,0.95,912.0,212.92933958333333,699.0706604166667,18175.837170833332,-245948.66282916666,0.07638511103523149
2. Estudiantil x habitacion,26,3,10,2028-10-01,0.95,833.625,207.83496458333332,625.7900354166667,14137.338420833334,-249987.16157916666,0.059413063336135045
3. Turistico (Airbnb/Booking),26,3,10,2028-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,37453.56252996353,-226670.93747003647,0.1574009772219522
4. Mixto (curso+verano),26,3,10,2028-10-01,0.95,833.625,207.83496458333332,625.7900354166667,20030.36813909372,-244094.1318609063,0.08417889531033293
1. Residencial anual,27,3,11,2028-11-01,0.95,912.0,212.92933958333333,699.0706604166667,18874.90783125,-245249.59216875,0.07932299992120193
2. Estudiantil x habitacion,27,3,11,2028-11-01,0.95,833.625,207.83496458333332,625.7900354166667,14763.12845625,-249361.37154375,0.062042985737549905
3. Turistico (Airbnb/Booking),27,3,11,2028-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,38886.611750380194,-225237.8882496198,0.16342345766076988
4. Mixto (curso+verano),27,3,11,2028-11-01,0.95,833.625,207.83496458333332,625.7900354166667,20656.158174510387,-243468.34182548962,0.0868088177117478
1. Residencial anual,28,3,12,2028-12-01,0.95,912.0,212.92933958333333,699.0706604166667,19573.97849166667,-244550.52150833333,0.08226088880717239
2. Estudiantil x habitacion,28,3,12,2028-12-01,0.95,833.625,207.83496458333332,625.7900354166667,15388.918491666667,-248735.58150833333,0.06467290813896477
3. Turistico (Airbnb/Booking),28,3,12,2028-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,40248.54853079686,-223875.95146920314,0.16914708355031252
4. Mixto (curso+verano),28,3,12,2028-12-01,0.95,833.625,207.83496458333332,625.7900354166667,21281.948209927054,-242842.55179007293,0.08943874011316265
1. Residencial anual,29,3,1,2029-01-01,0.95,912.0,212.92933958333333,699.0706604166667,20273.049152083335,-243851.45084791665,0.08519877769314282
2. Estudiantil x habitacion,29,3,1,2029-01-01,0.95,833.625,207.83496458333332,625.7900354166667,16014.708527083334,-248109.79147291667,0.06730283054037964
3. Turistico (Airbnb/Booking),29,3,1,2029-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,41558.42739208334,-222566.07260791666,0.1746519327257127
4. Mixto (curso+verano),29,3,1,2029-01-01,0.95,833.625,207.83496458333332,625.7900354166667,21907.73824534372,-242216.76175465627,0.09206866251457752
1. Residencial anual,30,3,2,2029-02-01,0.95,912.0,212.92933958333333,699.0706604166667,20972.1198125,-243152.3801875,0.08813666657911326
2. Estudiantil x habitacion,30,3,2,2029-02-01,0.95,833.625,207.83496458333332,625.7900354166667,16640.4985625,-247484.0014375,0.0699327529417945
3. Turistico (Airbnb/Booking),30,3,2,2029-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,42849.2517325,-221275.2482675,0.18007670406598025
4. Mixto (curso+verano),30,3,2,2029-02-01,0.95,833.625,207.83496458333332,625.7900354166667,22533.528280760387,-241590.9717192396,0.09469858491599238
1. Residencial anual,31,3,3,2029-03-01,0.95,912.0,212.92933958333333,699.0706604166667,21671.190472916667,-242453.30952708333,0.09107455546508371
2. Estudiantil x habitacion,31,3,3,2029-03-01,0.95,833.625,207.83496458333332,625.7900354166667,17266.288597916668,-246858.21140208334,0.07256267534320936
3. Turistico (Airbnb/Booking),31,3,3,2029-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,44159.130593786474,-219965.36940621352,0.18558155324138043
4. Mixto (curso+verano),31,3,3,2029-03-01,0.95,833.625,207.83496458333332,625.7900354166667,23159.318316177054,-240965.18168382294,0.09732850731740725
1. Residencial anual,32,3,4,2029-04-01,0.95,912.0,212.92933958333333,699.0706604166667,22370.261133333333,-241754.23886666668,0.09401244435105414
2. Estudiantil x habitacion,32,3,4,2029-04-01,0.95,833.625,207.83496458333332,625.7900354166667,17892.078633333334,-246232.42136666668,0.07519259774462422
3. Turistico (Airbnb/Booking),32,3,4,2029-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,45521.06737420314,-218603.43262579685,0.19130517913092307
4. Mixto (curso+verano),32,3,4,2029-04-01,0.95,833.625,207.83496458333332,625.7900354166667,23785.10835159372,-240339.39164840628,0.09995842971882211
1. Residencial anual,33,3,5,2029-05-01,0.95,912.0,212.92933958333333,699.0706604166667,23069.33179375,-241055.16820625,0.09695033323702458
2. Estudiantil x habitacion,33,3,5,2029-05-01,0.95,833.625,207.83496458333332,625.7900354166667,18517.86866875,-245606.63133125,0.07782252014603909
3. Turistico (Airbnb/Booking),33,3,5,2029-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,46954.11659461981,-217170.38340538018,0.19732765956974074
4. Mixto (curso+verano),33,3,5,2029-05-01,0.95,833.625,207.83496458333332,625.7900354166667,24410.898387010388,-239713.60161298962,0.10258835212023697
1. Residencial anual,34,3,6,2029-06-01,0.95,912.0,212.92933958333333,699.0706604166667,23768.402454166666,-240356.09754583333,0.09988822212299503
2. Estudiantil x habitacion,34,3,6,2029-06-01,0.95,833.625,207.83496458333332,625.7900354166667,19143.658704166668,-244980.84129583332,0.08045244254745396
3. Turistico (Airbnb/Booking),34,3,6,2029-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,48458.27825503647,-215666.22174496352,0.20364899455783347
4. Mixto (curso+verano),34,3,6,2029-06-01,0.95,833.625,207.83496458333332,625.7900354166667,25036.688422427054,-239087.81157757295,0.10521827452165183
1. Residencial anual,35,3,7,2029-07-01,0.95,912.0,212.92933958333333,699.0706604166667,24467.473114583332,-239657.02688541668,0.10282611100896547
2. Estudiantil x habitacion,35,3,7,2029-07-01,0.3,263.25,170.76058958333334,92.48941041666667,19236.148114583335,-244888.35188541666,0.08084113517370596
3. Turistico (Airbnb/Booking),35,3,7,2029-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,50014.49783458333,-214110.00216541666,0.21018910626006862
4. Mixto (curso+verano),35,3,7,2029-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,26592.908001973912,-237531.5919980261,0.11175838622388701
1. Residencial anual,36,3,8,2029-08-01,0.95,912.0,212.92933958333333,699.0706604166667,25166.543775,-238957.956225,0.1057639998949359
2. Estudiantil x habitacion,36,3,8,2029-08-01,0.3,263.25,170.76058958333334,92.48941041666667,19328.637525000002,-244795.862475,0.08122982779995798
3. Turistico (Airbnb/Booking),36,3,8,2029-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,51589.771935,-212534.728065,0.21680929579743644
4. Mixto (curso+verano),36,3,8,2029-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,28168.18210239058,-235956.31789760944,0.1183785757612548
1. Residencial anual,37,4,9,2029-09-01,0.95,912.0,212.92933958333333,699.0706604166667,25865.614435416668,-238258.88556458332,0.10870188878090636
2. Estudiantil x habitacion,37,4,9,2029-09-01,0.95,833.625,207.83496458333332,625.7900354166667,19954.42756041667,-244170.07243958334,0.08385975020137285
3. Turistico (Airbnb/Booking),37,4,9,2029-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,53145.99151454686,-210978.50848545315,0.2233494074996716
4. Mixto (curso+verano),37,4,9,2029-09-01,0.95,833.625,207.83496458333332,625.7900354166667,28793.972137807246,-235330.52786219274,0.12100849816266966
1. Residencial anual,38,4,10,2029-10-01,0.95,912.0,212.92933958333333,699.0706604166667,26564.685095833334,-237559.81490416668,0.1116397776668768
2. Estudiantil x habitacion,38,4,10,2029-10-01,0.95,833.625,207.83496458333332,625.7900354166667,20580.217595833336,-243544.28240416668,0.08648967260278771
3. Turistico (Airbnb/Booking),38,4,10,2029-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,54650.153174963525,-209474.34682503648,0.22967074248776434
4. Mixto (curso+verano),38,4,10,2029-10-01,0.95,833.625,207.83496458333332,625.7900354166667,29419.762173223913,-234704.73782677608,0.12363842056408453
1. Residencial anual,39,4,11,2029-11-01,0.95,912.0,212.92933958333333,699.0706604166667,27263.75575625,-236860.74424375,0.11457766655284723
2. Estudiantil x habitacion,39,4,11,2029-11-01,0.95,833.625,207.83496458333332,625.7900354166667,21206.007631250002,-242918.49236874998,0.08911959500420258
3. Turistico (Airbnb/Booking),39,4,11,2029-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,56083.20239538019,-208041.29760461982,0.235693222926582
4. Mixto (curso+verano),39,4,11,2029-11-01,0.95,833.625,207.83496458333332,625.7900354166667,30045.55220864058,-234078.94779135942,0.12626834296549938
1. Residencial anual,40,4,12,2029-12-01,0.95,912.0,212.92933958333333,699.0706604166667,27962.826416666667,-236161.67358333332,0.11751555543881768
2. Estudiantil x habitacion,40,4,12,2029-12-01,0.95,833.625,207.83496458333332,625.7900354166667,21831.797666666665,-242292.70233333332,0.09174951740561742
3. Turistico (Airbnb/Booking),40,4,12,2029-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,57445.13917579686,-206679.36082420315,0.24141684881612466
4. Mixto (curso+verano),40,4,12,2029-12-01,0.95,833.625,207.83496458333332,625.7900354166667,30671.342244057247,-233453.15775594275,0.12889826536691426
1. Residencial anual,41,4,1,2030-01-01,0.95,912.0,212.92933958333333,699.0706604166667,28661.897077083333,-235462.60292291667,0.12045344432478812
2. Estudiantil x habitacion,41,4,1,2030-01-01,0.95,833.625,207.83496458333332,625.7900354166667,22457.587702083332,-241666.91229791666,0.09437943980703228
3. Turistico (Airbnb/Booking),41,4,1,2030-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,58755.01803708333,-205369.48196291667,0.24692169799152483
4. Mixto (curso+verano),41,4,1,2030-01-01,0.95,833.625,207.83496458333332,625.7900354166667,31297.132279473914,-232827.3677205261,0.1315281877683291
1. Residencial anual,42,4,2,2030-02-01,0.95,912.0,212.92933958333333,699.0706604166667,29360.9677375,-234763.5322625,0.12339133321075856
2. Estudiantil x habitacion,42,4,2,2030-02-01,0.95,833.625,207.83496458333332,625.7900354166667,23083.3777375,-241041.1222625,0.09700936220844715
3. Turistico (Airbnb/Booking),42,4,2,2030-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,60045.8423775,-204078.6576225,0.2523464693317924
4. Mixto (curso+verano),42,4,2,2030-02-01,0.95,833.625,207.83496458333332,625.7900354166667,31922.92231489058,-232201.57768510943,0.134158110169744
1. Residencial anual,43,4,3,2030-03-01,0.95,912.0,212.92933958333333,699.0706604166667,30060.038397916665,-234064.46160208335,0.126329222096729
2. Estudiantil x habitacion,43,4,3,2030-03-01,0.95,833.625,207.83496458333332,625.7900354166667,23709.167772916666,-240415.33222708333,0.09963928460986202
3. Turistico (Airbnb/Booking),43,4,3,2030-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,61355.72123878647,-202768.77876121353,0.25785131850719256
4. Mixto (curso+verano),43,4,3,2030-03-01,0.95,833.625,207.83496458333332,625.7900354166667,32548.712350307247,-231575.78764969276,0.13678803257115885
1. Residencial anual,44,4,4,2030-04-01,0.95,912.0,212.92933958333333,699.0706604166667,30759.109058333335,-233365.39094166667,0.12926711098269947
2. Estudiantil x habitacion,44,4,4,2030-04-01,0.95,833.625,207.83496458333332,625.7900354166667,24334.957808333333,-239789.54219166667,0.10226920701127687
3. Turistico (Airbnb/Booking),44,4,4,2030-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,62717.65801920314,-201406.84198079686,0.2635749443967352
4. Mixto (curso+verano),44,4,4,2030-04-01,0.95,833.625,207.83496458333332,625.7900354166667,33174.502385723914,-230949.99761427607,0.1394179549725737
1. Residencial anual,45,4,5,2030-05-01,0.95,912.0,212.92933958333333,699.0706604166667,31458.17971875,-232666.32028125,0.1322049998686699
2. Estudiantil x habitacion,45,4,5,2030-05-01,0.95,833.625,207.83496458333332,625.7900354166667,24960.74784375,-239163.75215625,0.10489912941269174
3. Turistico (Airbnb/Booking),45,4,5,2030-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,64150.707239619805,-199973.7927603802,0.2695974248355529
4. Mixto (curso+verano),45,4,5,2030-05-01,0.95,833.625,207.83496458333332,625.7900354166667,33800.29242114058,-230324.2075788594,0.14204787737398855
1. Residencial anual,46,4,6,2030-06-01,0.95,912.0,212.92933958333333,699.0706604166667,32157.250379166668,-231967.24962083332,0.13514288875464034
2. Estudiantil x habitacion,46,4,6,2030-06-01,0.95,833.625,207.83496458333332,625.7900354166667,25586.537879166666,-238537.96212083334,0.1075290518141066
3. Turistico (Airbnb/Booking),46,4,6,2030-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,65654.86890003647,-198469.63109996353,0.2759187598236456
4. Mixto (curso+verano),46,4,6,2030-06-01,0.95,833.625,207.83496458333332,625.7900354166667,34426.08245655725,-229698.41754344275,0.14467779977540343
1. Residencial anual,47,4,7,2030-07-01,0.95,912.0,212.92933958333333,699.0706604166667,32856.32103958333,-231268.17896041667,0.13808077764061075
2. Estudiantil x habitacion,47,4,7,2030-07-01,0.3,263.25,170.76058958333334,92.48941041666667,25679.027289583333,-238445.47271041665,0.10791774444035862
3. Turistico (Airbnb/Booking),47,4,7,2030-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,67211.08847958333,-196913.41152041667,0.2824588715258808
4. Mixto (curso+verano),47,4,7,2030-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,35982.302036104105,-228142.1979638959,0.1512179114776386
1. Residencial anual,48,4,8,2030-08-01,0.95,912.0,212.92933958333333,699.0706604166667,33555.3917,-230569.1083,0.1410186665265812
2. Estudiantil x habitacion,48,4,8,2030-08-01,0.3,263.25,170.76058958333334,92.48941041666667,25771.5167,-238352.9833,0.10830643706661064
3. Turistico (Airbnb/Booking),48,4,8,2030-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,68786.36258,-195338.13741999998,0.2890790610632486
4. Mixto (curso+verano),48,4,8,2030-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,37557.57613652077,-226566.92386347923,0.1578381010150064
1. Residencial anual,49,5,9,2030-09-01,0.95,912.0,212.92933958333333,699.0706604166667,34254.46236041667,-229870.03763958334,0.14395655541255167
2. Estudiantil x habitacion,49,5,9,2030-09-01,0.95,833.625,207.83496458333332,625.7900354166667,26397.306735416667,-237727.19326458333,0.11093635946802549
3. Turistico (Airbnb/Booking),49,5,9,2030-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,70342.58215954686,-193781.91784045316,0.2956191727654838
4. Mixto (curso+verano),49,5,9,2030-09-01,0.95,833.625,207.83496458333332,625.7900354166667,38183.36617193744,-225941.13382806256,0.16046802341642127
1. Residencial anual,50,5,10,2030-10-01,0.95,912.0,212.92933958333333,699.0706604166667,34953.53302083333,-229170.96697916667,0.1468944442985221
2. Estudiantil x habitacion,50,5,10,2030-10-01,0.95,833.625,207.83496458333332,625.7900354166667,27023.096770833334,-237101.40322916667,0.11356628186944036
3. Turistico (Airbnb/Booking),50,5,10,2030-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,71846.74381996352,-192277.75618003646,0.30194050775357645
4. Mixto (curso+verano),50,5,10,2030-10-01,0.95,833.625,207.83496458333332,625.7900354166667,38809.156207354106,-225315.3437926459,0.16309794581783613
1. Residencial anual,51,5,11,2030-11-01,0.95,912.0,212.92933958333333,699.0706604166667,35652.60368125,-228471.89631875,0.14983233318449254
2. Estudiantil x habitacion,51,5,11,2030-11-01,0.95,833.625,207.83496458333332,625.7900354166667,27648.88680625,-236475.61319375,0.11619620427085522
3. Turistico (Airbnb/Booking),51,5,11,2030-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,73279.79304038019,-190844.70695961983,0.30796298819239415
4. Mixto (curso+verano),51,5,11,2030-11-01,0.95,833.625,207.83496458333332,625.7900354166667,39434.94624277078,-224689.55375722924,0.165727868219251
1. Residencial anual,52,5,12,2030-12-01,0.95,912.0,212.92933958333333,699.0706604166667,36351.674341666665,-227772.82565833334,0.15277022207046298
2. Estudiantil x habitacion,52,5,12,2030-12-01,0.95,833.625,207.83496458333332,625.7900354166667,28274.676841666667,-235849.82315833334,0.11882612667227009
3. Turistico (Airbnb/Booking),52,5,12,2030-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,74641.72982079686,-189482.77017920313,0.31368661408193677
4. Mixto (curso+verano),52,5,12,2030-12-01,0.95,833.625,207.83496458333332,625.7900354166667,40060.73627818744,-224063.76372181257,0.16835779062066586
1. Residencial anual,53,5,1,2031-01-01,0.95,912.0,212.92933958333333,699.0706604166667,37050.745002083335,-227073.75499791667,0.15570811095643344
2. Estudiantil x habitacion,53,5,1,2031-01-01,0.95,833.625,207.83496458333332,625.7900354166667,28900.466877083334,-235224.03312291668,0.12145604907368496
3. Turistico (Airbnb/Booking),53,5,1,2031-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,75951.60868208333,-188172.89131791668,0.31919146325733694
4. Mixto (curso+verano),53,5,1,2031-01-01,0.95,833.625,207.83496458333332,625.7900354166667,40686.52631360411,-223437.97368639588,0.17098771302208074
1. Residencial anual,54,5,2,2031-02-01,0.95,912.0,212.92933958333333,699.0706604166667,37749.8156625,-226374.68433750002,0.15864599984240385
2. Estudiantil x habitacion,54,5,2,2031-02-01,0.95,833.625,207.83496458333332,625.7900354166667,29526.2569125,-234598.24308749998,0.12408597147509981
3. Turistico (Airbnb/Booking),54,5,2,2031-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,77242.4330225,-186882.06697749998,0.3246162345976045
4. Mixto (curso+verano),54,5,2,2031-02-01,0.95,833.625,207.83496458333332,625.7900354166667,41312.31634902077,-222812.18365097922,0.1736176354234956
1. Residencial anual,55,5,3,2031-03-01,0.95,912.0,212.92933958333333,699.0706604166667,38448.88632291667,-225675.61367708334,0.16158388872837431
2. Estudiantil x habitacion,55,5,3,2031-03-01,0.95,833.625,207.83496458333332,625.7900354166667,30152.046947916668,-233972.45305208332,0.1267158938765147
3. Turistico (Airbnb/Booking),55,5,3,2031-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,78552.31188378647,-185572.18811621354,0.33012108377300475
4. Mixto (curso+verano),55,5,3,2031-03-01,0.95,833.625,207.83496458333332,625.7900354166667,41938.106384437444,-222186.39361556256,0.17624755782491047
1. Residencial anual,56,5,4,2031-04-01,0.95,912.0,212.92933958333333,699.0706604166667,39147.95698333334,-224976.54301666666,0.16452177761434478
2. Estudiantil x habitacion,56,5,4,2031-04-01,0.95,833.625,207.83496458333332,625.7900354166667,30777.836983333335,-233346.66301666666,0.12934581627792954
3. Turistico (Airbnb/Booking),56,5,4,2031-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,79914.24866420314,-184210.25133579684,0.33584470966254737
4. Mixto (curso+verano),56,5,4,2031-04-01,0.95,833.625,207.83496458333332,625.7900354166667,42563.89641985411,-221560.6035801459,0.1788774802263253
1. Residencial anual,57,5,5,2031-05-01,0.95,912.0,212.92933958333333,699.0706604166667,39847.02764375,-224277.47235625,0.16745966650031519
2. Estudiantil x habitacion,57,5,5,2031-05-01,0.95,833.625,207.83496458333332,625.7900354166667,31403.62701875,-232720.87298125,0.1319757386793444
3. Turistico (Airbnb/Booking),57,5,5,2031-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,81347.29788461981,-182777.2021153802,0.341867190101365
4. Mixto (curso+verano),57,5,5,2031-05-01,0.95,833.625,207.83496458333332,625.7900354166667,43189.68645527077,-220934.81354472923,0.18150740262774015
1. Residencial anual,58,5,6,2031-06-01,0.95,912.0,212.92933958333333,699.0706604166667,40546.09830416667,-223578.40169583334,0.17039755538628565
2. Estudiantil x habitacion,58,5,6,2031-06-01,0.95,833.625,207.83496458333332,625.7900354166667,32029.417054166668,-232095.08294583333,0.13460566108075928
3. Turistico (Airbnb/Booking),58,5,6,2031-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,82851.45954503647,-181273.0404549635,0.34818852508945775
4. Mixto (curso+verano),58,5,6,2031-06-01,0.95,833.625,207.83496458333332,625.7900354166667,43815.47649068744,-220309.02350931257,0.18413732502915503
1. Residencial anual,59,5,7,2031-07-01,0.95,912.0,212.92933958333333,699.0706604166667,41245.16896458333,-222879.33103541666,0.17333544427225608
2. Estudiantil x habitacion,59,5,7,2031-07-01,0.3,263.25,170.76058958333334,92.48941041666667,32121.906464583335,-232002.59353541667,0.1349943537070113
3. Turistico (Airbnb/Booking),59,5,7,2031-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,84407.67912458333,-179716.82087541668,0.3547286367916929
4. Mixto (curso+verano),59,5,7,2031-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,45371.6960702343,-218752.8039297657,0.1906774367313902
1. Residencial anual,60,5,8,2031-08-01,0.95,912.0,212.92933958333333,699.0706604166667,41944.239625,-222180.260375,0.17627333315822652
2. Estudiantil x habitacion,60,5,8,2031-08-01,0.3,263.25,170.76058958333334,92.48941041666667,32214.395875000002,-231910.104125,0.1353830463332633
3. Turistico (Airbnb/Booking),60,5,8,2031-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,85982.953225,-178141.546775,0.36134882632906073
4. Mixto (curso+verano),60,5,8,2031-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,46946.970170650966,-217177.52982934902,0.197297626268758
1. Residencial anual,61,6,9,2031-09-01,0.95,912.0,212.92933958333333,699.0706604166667,42643.310285416665,-221481.18971458334,0.17921122204419696
2. Estudiantil x habitacion,61,6,9,2031-09-01,0.95,833.625,207.83496458333332,625.7900354166667,32840.185910416665,-231284.31408958335,0.13801296873467814
3. Turistico (Airbnb/Booking),61,6,9,2031-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,87539.17280454686,-176585.32719545314,0.3678889380312959
4. Mixto (curso+verano),61,6,9,2031-09-01,0.95,833.625,207.83496458333332,625.7900354166667,47572.760206067636,-216551.73979393236,0.19992754867017287
1. Residencial anual,62,6,10,2031-10-01,0.95,912.0,212.92933958333333,699.0706604166667,43342.380945833334,-220782.11905416666,0.18214911093016742
2. Estudiantil x habitacion,62,6,10,2031-10-01,0.95,833.625,207.83496458333332,625.7900354166667,33465.975945833336,-230658.52405416666,0.14064289113609302
3. Turistico (Airbnb/Booking),62,6,10,2031-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,89043.33446496353,-175081.16553503647,0.37421027301938864
4. Mixto (curso+verano),62,6,10,2031-10-01,0.95,833.625,207.83496458333332,625.7900354166667,48198.5502414843,-215925.9497585157,0.20255747107158772
1. Residencial anual,63,6,11,2031-11-01,0.95,912.0,212.92933958333333,699.0706604166667,44041.45160625,-220083.04839375,0.18508699981613783
2. Estudiantil x habitacion,63,6,11,2031-11-01,0.95,833.625,207.83496458333332,625.7900354166667,34091.76598125,-230032.73401875,0.14327281353750787
3. Turistico (Airbnb/Booking),63,6,11,2031-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,90476.38368538019,-173648.1163146198,0.3802327534582063
4. Mixto (curso+verano),63,6,11,2031-11-01,0.95,833.625,207.83496458333332,625.7900354166667,48824.34027690097,-215300.15972309903,0.2051873934730026
1. Residencial anual,64,6,12,2031-12-01,0.95,912.0,212.92933958333333,699.0706604166667,44740.52226666667,-219383.97773333333,0.1880248887021083
2. Estudiantil x habitacion,64,6,12,2031-12-01,0.95,833.625,207.83496458333332,625.7900354166667,34717.55601666667,-229406.94398333333,0.14590273593892275
3. Turistico (Airbnb/Booking),64,6,12,2031-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,91838.32046579686,-172286.17953420314,0.38595637934774896
4. Mixto (curso+verano),64,6,12,2031-12-01,0.95,833.625,207.83496458333332,625.7900354166667,49450.13031231763,-214674.36968768237,0.20781731587441746
1. Residencial anual,65,6,1,2032-01-01,0.95,912.0,212.92933958333333,699.0706604166667,45439.59292708334,-218684.90707291666,0.19096277758807875
