id;mercado;tipo_oferta;fuente;fecha_captura;temporada;habitaciones;m2;banos;zona;tiene_precio;unidad_precio;precio_eur_mes;precio_eur_noche;precio_eur_venta;precio_por_m2;es_comparable_arquetipo;marca_calidad;descripcion
281;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-04;;4;;;C/ Aeroplano, 4 2 D;True;EUR/mes;315.0;;;;True;clasificacion_heuristica;Duplex en frente de la universidad, 4 habitaciones. Piso compartido 315€/habitación. Cerca de todos los servicios y muy bien ubicado.
282;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-02;;3;;;Avenida de la Libertad, 5 1;True;EUR/mes;400.0;;;;True;;Alquiler habitación para estudiantes junto universidad. El piso está totalmente amueblado y equipado.
283;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-02;;3;;;Calle Capitán Torregrosa, S/N;True;EUR/mes;1100.0;;;;False;;Casa independiente de 100m2 con 64m2 de patio. Cocina y baño reformados. En el centro de San Vicente del Raspeig.
284;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-01;;2;;;Calle Agost, 21;True;EUR/mes;950.0;;;;False;;Totalmente nuevo, disponible dos personas máximo (también profesorado y estudiantes de másteres). Climatizado. Todo exterior.
285;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-01;;3;;;C/ Balmes, 17;True;EUR/mes;240.0;;;;True;clasificacion_heuristica;Piso de estudiantes, a 1,4 km, 16 min andando hasta primera facultad de la UA. Al lado de supermercado, zona centro, mercadillo.
286;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-07-30;;4;;;Calle Portugal, 2;True;EUR/mes;1200.0;;;;False;;Alquiler exclusivamente para agosto. A partir de septiembre ya reservado. Se alquila completo, o individualmente contactar.
287;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-07-30;;4;;;C. Francia, 1;True;EUR/mes;250.0;;;;True;clasificacion_heuristica;Alquiler de 1 habitación, duplex de cuatro dormitorios. Cerca de la universidad. Dos baños. Estudiante responsable, organizado, primer curso.
288;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-07-30;;3;;;C. Jijona, 10 2 Iz;True;EUR/mes;825.0;;;;False;;
289;turistico;Apartamento;Airbnb;2026-09-01;media (oct);4;;1.5;Sant Vicent del Raspeig;True;EUR/noche;;150.0;;;True;;Luminoso apartamento de 4 dormitorios cerca de Alicante
290;turistico;Loft;Airbnb;2026-09-01;media (oct);1;;1.0;San Vicente del Raspeig;True;EUR/noche;;91.2;;;False;;Amplio Loft al lado de la Universidad
291;turistico;Villa;Airbnb;2026-09-01;media (oct);6;;4.0;San Vicente del Raspeig;True;EUR/noche;;408.6;;;False;villa_no_comparable;Casa lulu, enorme piscina, jardin, suite
292;turistico;Villa;Airbnb;2026-09-01;media (oct);5;;4.0;San Vicente del Raspeig;True;EUR/noche;;731.8;;;False;villa_no_comparable;Villa Lago
293;turistico;Vivienda;Airbnb;2026-09-01;media (oct);3;;1.0;San Vicente del Raspeig;True;EUR/noche;;281.4;;;False;villa_no_comparable;Villa Mulet con piscina exotica para 8 personas
294;turistico;Chalet;Airbnb;2026-09-01;media (oct);4;;2.0;San Vicente del Raspeig;True;EUR/noche;;313.8;;;False;villa_no_comparable;Villa con piscina de diseno y gran estanque
295;turistico;Chalet;Airbnb;2026-09-01;media (oct);6;;3.0;San Vicente del Raspeig;True;EUR/noche;;474.2;;;False;villa_no_comparable;Casa abedul
296;turistico;Casa rural;Airbnb;2026-09-01;media (oct);2;;1.0;Alicante;True;EUR/noche;;170.2;;;False;villa_no_comparable;La casa de la chimenea
297;turistico;Vivienda;Airbnb;2026-09-01;media (oct);2;;1.0;Alicante;True;EUR/noche;;185.4;;;False;fuera_del_municipio;La Cocina De Paqui
298;turistico;Vivienda;Airbnb;2026-09-01;media (oct);3;;1.0;Alicante;True;EUR/noche;;180.4;;;False;fuera_del_municipio;La Campaneta a 15 min del centro y playa
299;turistico;Casa rural;Airbnb;2026-09-01;alta (jul);1;;1.0;San Vicente del Raspeig;True;EUR/noche;;180.4;;;False;villa_no_comparable;Alojamiento rural con piscina privada
300;turistico;Vivienda;Airbnb;2026-09-01;alta (jul);3;;1.0;San Vicente del Raspeig;True;EUR/noche;;118.2;;;True;;Piso moderno a 15 de la playa
301;turistico;Villa;Airbnb;2026-09-01;alta (jul);10;;6.5;San Vicente del Raspeig;True;EUR/noche;;1765.4;;;False;villa_no_comparable;Villa Sensation Seasons mediterranea
302;turistico;Apartamento;Airbnb;2026-09-01;alta (jul);3;90.0;2.0;San Vicente del Raspeig;True;EUR/noche;;278.8;;;True;;Apartamento 3 dormitorios con piscina en cubierta
303;turistico;Vivienda;Airbnb;2026-09-01;alta (jul);3;;1.0;San Vicente del Raspeig;True;EUR/noche;;351.4;;;False;villa_no_comparable;Villa Mulet con piscina exotica para 8 personas
304;turistico;Adosado;Airbnb;2026-09-01;alta (jul);5;;2.5;San Vicente del Raspeig;True;EUR/noche;;162.8;;;False;villa_no_comparable;Bungalow Navarro
305;turistico;Vivienda;Airbnb;2026-09-01;alta (jul);3;;1.0;San Vicente del Raspeig;True;EUR/noche;;140.6;;;True;;Piso coqueto a 15 de la playa
306;turistico;Casa rural;Airbnb;2026-09-01;alta (jul);2;;1.0;Alicante;True;EUR/noche;;201.8;;;False;villa_no_comparable;La casa de la chimenea
307;turistico;Vivienda;Airbnb;2026-09-01;alta (jul);2;;1.0;Alicante;True;EUR/noche;;197.8;;;False;fuera_del_municipio;La Cocina De Paqui
308;turistico;Vivienda;Airbnb;2026-09-01;alta (jul);3;;1.0;Alicante;True;EUR/noche;;180.4;;;False;fuera_del_municipio;La Campaneta a 15 min del centro y playa
309;turistico;Apartamento;Airbnb;2026-09-01;baja (feb);4;;1.5;Sant Vicent del Raspeig;True;EUR/noche;;151.2;;;True;;Luminoso apartamento de 4 dormitorios cerca de Alicante
310;turistico;Casa rural;Airbnb;2026-09-01;baja (feb);1;;1.0;San Vicente del Raspeig;True;EUR/noche;;157.0;;;False;villa_no_comparable;Alojamiento rural con piscina privada
311;turistico;Loft;Airbnb;2026-09-01;baja (feb);1;;1.0;San Vicente del Raspeig;True;EUR/noche;;105.0;;;False;;Amplio Loft al lado de la Universidad
312;turistico;Vivienda;Airbnb;2026-09-01;baja (feb);5;;3.0;San Vicente del Raspeig;True;EUR/noche;;563.0;;;False;villa_no_comparable;Villa Haygon con piscina climatizada, bbq y sauna
313;turistico;Villa;Airbnb;2026-09-01;baja (feb);10;;6.5;San Vicente del Raspeig;True;EUR/noche;;1006.0;;;False;villa_no_comparable;Villa Sensation Seasons mediterranea
314;turistico;Villa;Airbnb;2026-09-01;baja (feb);5;;4.0;San Vicente del Raspeig;True;EUR/noche;;679.2;;;False;villa_no_comparable;Villa Lago
315;turistico;Adosado;Airbnb;2026-09-01;baja (feb);5;;2.5;San Vicente del Raspeig;True;EUR/noche;;162.8;;;False;villa_no_comparable;Bungalow Navarro
316;turistico;Villa;Airbnb;2026-09-01;baja (feb);6;;4.0;San Vicente del Raspeig;True;EUR/noche;;417.4;;;False;villa_no_comparable;Casa lulu, enorme piscina, jardin, suite
317;turistico;Vivienda;Airbnb;2026-09-01;baja (feb);3;;1.0;San Vicente del Raspeig;True;EUR/noche;;270.8;;;False;villa_no_comparable;Villa Mulet con piscina exotica para 8 personas
318;turistico;Chalet;Airbnb;2026-09-01;baja (feb);6;;3.0;San Vicente del Raspeig;True;EUR/noche;;585.6;;;False;villa_no_comparable;Casa abedul
319;turistico;Casa rural;Airbnb;2026-09-01;baja (feb);2;;1.0;Alicante;True;EUR/noche;;154.4;;;False;villa_no_comparable;La casa de la chimenea
320;turistico;Vivienda;Airbnb;2026-09-01;baja (feb);4;;2.0;Alicante;True;EUR/noche;;351.4;;;False;villa_no_comparable;Casa de campo con piscina
321;turistico;Vivienda;Airbnb;2026-09-01;baja (feb);2;;1.0;Alicante;True;EUR/noche;;185.4;;;False;fuera_del_municipio;La Cocina De Paqui
322;turistico;Vivienda;Airbnb;2026-09-01;baja (feb);3;;1.0;Alicante;True;EUR/noche;;180.4;;;False;fuera_del_municipio;La Campaneta a 15 min del centro y playa
323;turistico;Apartamento;Booking;2026-09-01;alta (jul);1;17.0;1.0;San Vicente del Raspeig;True;EUR/noche;;56.8;;;False;;Habitacion en San Vicente del Raspeig Alicante
324;turistico;Apartamento;Booking;2026-09-01;alta (jul);3;90.0;2.0;San Vicente del Raspeig;True;EUR/noche;;199.4;;;True;;Apartamento 3 dormitorios (piscina en azotea)
325;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-11-10T00:00:00;;1;274.0;;PD RASPEIG POLIG G, 52, Pl:01;False;;;;;;False;;Registro VUT CV-VUT0512669-A
326;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-02-26T00:00:00;;2;104.0;;PD RASPEIG POLIG F, 50, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0514567-A
327;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-02-24T00:00:00;;4;111.0;;CL SAN VICENTE, 51, Es:1 Pl:02 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0514446-A
328;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-02-27T00:00:00;;3;123.0;;AV ALMASSERA DE L', 26, Bloque:3 Es:4 Pl:03 Pt:Z;False;;;;;;False;;Registro VUT CV-VUT0514536-A
329;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-02-20T00:00:00;;5;212.0;;AV ANCHA CASTELAR, 22, Es:1 Pl:04 Pt:01;False;;;;;;False;;Registro VUT CV-VUT0514403-A
330;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2021-04-13T00:00:00;;5;317.0;;AV HAYGON, 24, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0485628-A
331;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2026-02-04T00:00:00;;5;202.0;;AV HAYGON, 41A, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0520085-A
332;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2015-05-29T00:00:00;;3;186.0;;AV SEVILLA, 10, Es:1 Pl:02 Pt:B;False;;;;;;False;;Registro VUT CV-VUT0443247-A
333;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-03-25T00:00:00;;2;143.0;;AV SEVILLA, 10, Es:2 Pl:04 Pt:D;False;;;;;;False;;Registro VUT CV-VUT0506549-A
334;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-05-13T00:00:00;;7;480.0;;CL ABEDUL, 14, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0516449-A
335;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2022-02-28T00:00:00;;5;470.0;;CL ACACIAS, 6, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0488782-A
336;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2017-01-25T00:00:00;;2;85.0;;CL ALC RAMON ORTS GALAN, 8, Es:2 Pl:07 Pt:A;False;;;;;;False;;Registro VUT CV-VUT0452617-A
337;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-05-16T00:00:00;;1;98.0;;CL ALFONSO XIII, 15, Es:1 Pl:EN Pt:2A;False;;;;;;False;;Registro VUT CV-VUT0498136-A
338;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-07-07T00:00:00;;2;66.0;;CL ALFONSO XIII, 54, Es:1 Pl:00 Pt:A;False;;;;;;False;;Registro VUT CV-VUT0500283-A
339;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-07-07T00:00:00;;1;55.0;;CL ALFONSO XIII, 54, Es:1 Pl:00 Pt:B;False;;;;;;False;;Registro VUT CV-VUT0500284-A
340;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-08-28T00:00:00;;3;101.0;;CL ALFONSO XIII, 54, Es:1 Pl:01 Pt:A;False;;;;;;False;;Registro VUT CV-VUT0501176-A
341;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-08-28T00:00:00;;1;45.0;;CL ALFONSO XIII, 54, Es:1 Pl:01 Pt:B;False;;;;;;False;;Registro VUT CV-VUT0501177-A
342;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-08-28T00:00:00;;3;101.0;;CL ALFONSO XIII, 54, Es:1 Pl:02 Pt:A;False;;;;;;False;;Registro VUT CV-VUT0501178-A
343;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-08-28T00:00:00;;1;45.0;;CL ALFONSO XIII, 54, Es:1 Pl:02 Pt:B;False;;;;;;False;;Registro VUT CV-VUT0501179-A
344;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-07-07T00:00:00;;2;187.0;;CL ALFONSO XIII, 54, Es:1 Pl:03 Pt:A;False;;;;;;False;;Registro VUT CV-VUT0500285-A
345;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2022-03-30T00:00:00;;2;140.0;;CL ALICANTE, 18, Pl:04 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0489315-A
346;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-01-29T00:00:00;;1;47.0;;CL ALICANTE, 24, Es:1 Pl:EN Pt:01;False;;;;;;False;;Registro VUT CV-VUT0504861-A
347;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-04-29T00:00:00;;1;41.0;;CL ALICANTE, 84, Es:1 Pl:+1 Pt:41;False;;;;;;False;;Registro VUT CV-VUT0507508-A
348;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2020-12-17T00:00:00;;4;378.0;;CL AVELLANO, 13, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0484543-A
349;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-05-07T00:00:00;;4;104.0;;CL BAILEN, 39, Pl:02 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0466339-A
350;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-05-07T00:00:00;;4;108.0;;CL BAILEN, 41, Pl:02 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0466336-A
351;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2019-07-04T00:00:00;;3;112.0;;CL BAILEN, 49, Pl:03 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0477239-A
352;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-07-26T00:00:00;;2;71.0;;CL BAILEN, 57, Es:1 Pl:03 Pt:C;False;;;;;;False;;Registro VUT CV-VUT0500444-A
353;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-05-27T00:00:00;;3;102.0;;CL BAUTISTA AZNAR, 2, Pl:03 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0467383-A
354;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2020-08-24T00:00:00;;4;97.0;;CL BENLLIURE, 17, Pl:02 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0483037-A
355;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2020-08-24T00:00:00;;4;91.0;;CL BENLLIURE, 32, Es:1 Pl:02 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0483038-A
356;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-12-26T00:00:00;;3;90.0;;CL BLASCO IBAÑEZ, 26, Pl:03 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0513503-A
357;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2021-04-29T00:00:00;;5;484.0;;CL CADERNERA LA, 10, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0488079-A
358;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-05-21T00:00:00;;9;224.0;;CL CASTAÑO, 6, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0516616-A
359;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-11-05T00:00:00;;3;87.0;;CL CIUDAD JARDIN, 7, Pl:03 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0512549-A
360;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-01-02T00:00:00;;3;70.0;;CL COLONIA STA. ISABEL, 21L, Es:2 Pl:04 Pt:I;False;;;;;;False;;Registro VUT CV-VUT0504156-A
361;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2017-12-12T00:00:00;;3;89.0;;CL COLONIA STA. ISABEL, 50, Es:P Pl:03 Pt:C;False;;;;;;False;;Registro VUT CV-VUT0461221-A
362;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-01-02T00:00:00;;2;69.0;;CL COLONIA STA. ISABEL, 9, Es:B Pl:05 Pt:I;False;;;;;;False;;Registro VUT CV-VUT0504157-A
363;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-03-28T00:00:00;;5;108.0;;CL COTTOLENGO, 1, Es:1 Pl:01 Pt:42;False;;;;;;False;;Registro VUT CV-VUT0515429-A
364;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2015-10-19T00:00:00;;2;147.0;;CL DR MARAÑON, 13, Bloque:1 Es:1 Pl:00 Pt:04;False;;;;;;False;;Registro VUT CV-VUT0444533-A
365;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-10-05T00:00:00;;2;116.0;;CL DR MARAÑON, 14, Es:C Pl:01 Pt:A;False;;;;;;False;;Registro VUT CV-VUT0502176-A
366;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-02-09T00:00:00;;3;141.0;;CL DR TRUETA, 16, Pl:01 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0495033-A
367;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-07-30T00:00:00;;4;146.0;;CL ESPRONCEDA, 6, Es:5 Pl:03 Pt:A;False;;;;;;False;;Registro VUT CV-VUT0517953-A
368;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2021-06-10T00:00:00;;2;216.0;;CL FRESNO, 20;False;;;;;;False;;Registro VUT CV-VUT0486496-A
369;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-07-16T00:00:00;;3;137.0;;CL GABRIEL MIRO, 9, Pl:02 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0510236-A
370;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-12-20T00:00:00;;4;334.0;;CL GENETA LA, 2, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0513440-A
371;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-01-29T00:00:00;;3;88.0;;CL HERNAN CORTES, 24, Pl:03 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0514120-A
372;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-07-04T00:00:00;;3;92.0;;CL HUERTA LA, 132, Es:2 Pl:01 Pt:D;False;;;;;;False;;Registro VUT CV-VUT0499816-A
373;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-03-07T00:00:00;;3;90.0;;CL HUERTA LA, 136, Es:4 Pl:03 Pt:B;False;;;;;;False;;Registro VUT CV-VUT0464441-A
374;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-06-15T00:00:00;;4;132.0;;CL HUERTA LA, 14, Pl:01 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0499298-A
375;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-03-07T00:00:00;;3;94.0;;CL HUERTA LA, 146, Es:9 Pl:01 Pt:B;False;;;;;;False;;Registro VUT CV-VUT0464440-A
376;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-01-29T00:00:00;;3;100.0;;CL JORGE JUAN, 29, Pl:01 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0514116-A
377;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-03-25T00:00:00;;4;172.0;;CL JUAN RAMON JIMENEZ, 6, Pl:03;False;;;;;;False;;Registro VUT CV-VUT0506482-A
378;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-06-19T00:00:00;;3;182.0;;CL L'ISLE D'ABEAU, 6, Es:1 Pl:00 Pt:70;False;;;;;;False;;Registro VUT CV-VUT0468572-A
379;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-02-13T00:00:00;;3;68.0;;CL LILLO JUAN, 125, Pl:01 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0514238-A
380;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-07-08T00:00:00;;12;439.0;;CL LIMONEROS, 24, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0517601-A
381;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-04-02T00:00:00;;4;119.0;;CL MANUEL DGUEZ MARGARIT, 33, Es:1 Pl:02 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0515597-A
382;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2026-01-27T00:00:00;;1;72.0;;CL MAYOR, 25, Es:1 Pl:01 Pt:B;False;;;;;;False;;Registro VUT CV-VUT0519988-A
383;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-02-26T00:00:00;;2;92.0;;CL MAYOR, 78, Es:1 Pl:01 Pt:A;False;;;;;;False;;Registro VUT CV-VUT0505786-A
384;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-02-26T00:00:00;;2;92.0;;CL MAYOR, 78, Es:1 Pl:01 Pt:B;False;;;;;;False;;Registro VUT CV-VUT0505787-A
385;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-05-07T00:00:00;;3;80.0;;CL MAYOR, 98, Es:1 Pl:02 Pt:08;False;;;;;;False;;Registro VUT CV-VUT0466340-A
386;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-01-24T00:00:00;;4;116.0;;CL NUÑEZ DE BALBOA, 6, Es:1 Pl:01 Pt:E;False;;;;;;False;;Registro VUT CV-VUT0504710-A
387;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2017-11-30T00:00:00;;3;22.0;;CL PELAYO, 15, Pl:-1 Pt:28;False;;;;;;False;;Registro VUT CV-VUT0460722-A
388;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-04-03T00:00:00;;8;221.0;;CL PINTOR MURILLO, 4, Pl:01;False;;;;;;False;;Registro VUT CV-VUT0515672-A
389;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-03-07T00:00:00;;3;123.0;;CL PINTOR PICASSO, 1, Pl:02 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0464442-A
390;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-09-20T00:00:00;;3;159.0;;CL POETA GARCIA LORCA, 24, Es:1 Pl:04 Pt:C;False;;;;;;False;;Registro VUT CV-VUT0511587-A
391;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-06-01T00:00:00;;3;189.0;;CL POU DEL, 9, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0499661-A
392;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-07-04T00:00:00;;3;101.0;;CL RAFAEL SABATER LLOPIS, 1, Pl:03 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0499817-A
393;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-05-04T00:00:00;;6;502.0;;CL RIO DUERO, 34, Pl:01;False;;;;;;False;;Registro VUT CV-VUT0497637-A
394;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-03-11T00:00:00;;5;338.0;;CL RIO GUADALQUIVIR, 7, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0514842-A
395;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-06-14T00:00:00;;4;144.0;;CL RIO TAJO, 13, Pl:00;False;;;;;;False;;Registro VUT CV-VUT0509374-A
396;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-12-16T00:00:00;;5;511.0;;CL RIO TAJO, 15, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0513335-A
397;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2026-02-09T00:00:00;;3;247.0;;CL ROBLE, 26, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0520147-A
398;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2021-02-18T00:00:00;;5;355.0;;CL ROSSINYOL, 4, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0485046-A
399;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2022-11-28T00:00:00;;3;89.0;;CL SAN ISIDRO, 11, Es:1 Pl:01 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0493991-A
400;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-05-07T00:00:00;;4;124.0;;CL SAN JUAN, 17C, Pl:04 Pt:1;False;;;;;;False;;Registro VUT CV-VUT0466338-A
401;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-01-19T00:00:00;;2;73.0;;CL SAN JUAN, 24, Pl:03 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0513809-A
402;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-07-04T00:00:00;;3;93.0;;CL TIBI, 4, Pl:02 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0499821-A
403;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2022-09-30T00:00:00;;3;87.0;;CL TORRES QUEVEDO, 18, Es:1 Pl:03 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0492515-A
404;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-03-08T00:00:00;;3;86.0;;CL TRAFALGAR, 1, Pl:01 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0464462-A
405;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-06-12T00:00:00;;3;97.0;;CL VALENCIA, 22, Pl:03 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0468242-A
